target_id,primary_tce,secondary_tce,tce_maxmesd_primary,tce_maxmesd_secondary,tce_maxmesd_secondary_new,koi_disposition_primary,koi_disposition_secondary,fpwg_disp_status_primary,fpwg_disp_status_secondary,label_primary,label_secondary
6677267,1,2,1.56,2.107,-1.56,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6698670,1,2,6.443,-1.301,-6.443,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6706287,2,3,2.544,2.535,-2.544,,,,,NTP,NTP
6707942,1,2,4.038,1.867,-4.038,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6715434,3,4,-24.6,-42.73,24.6,,,,,NTP,NTP
6720720,2,3,5.061,7.604,-5.061,,,,,NTP,NTP
6721123,1,2,3.753,3.932,-3.753,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6750902,1,2,0.4688,0.5637,-0.4688,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6753253,1,2,0.9127,0.5954,-0.9127,,,,,NTP,NTP
6756669,1,2,2.938,2.564,-2.938,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6758917,1,2,1.119,0.625,-1.119,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6758917,5,6,-1.887,-1.887,1.887,,,,,NTP,NTP
6762829,1,2,9.372,11.28,-9.372,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6766748,2,3,4.665,2.336,-4.665,,,,,NTP,NTP
6776331,1,2,1.26,-2.275,-1.26,,,,,NTP,NTP
6778008,1,2,0.475,0.5708,-0.475,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6778019,1,2,0.4688,0.3281,-0.4688,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6778050,1,2,0.4708,0.1594,-0.4708,,,,,NTP,NTP
6778289,1,2,16.07,16.17,-16.07,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6781535,1,2,6.002999999999999,5.035,-6.002999999999999,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6781548,1,2,6.0070000000000014,6.1110000000000015,-6.0070000000000014,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6784155,2,3,0.425,0.4122,-0.425,,,,,NTP,NTP
6790346,2,3,1.4369999999999998,1.4369999999999998,-1.4369999999999998,,,,,NTP,NTP
6804957,1,3,0.2781,0.4042,-0.2781,,,,,NTP,NTP
6805146,1,2,7.921,10.18,-7.921,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6806632,1,2,6.6629999999999985,1.199,-6.6629999999999985,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6806695,1,2,0.4351,0.5813,-0.4351,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6842139,1,3,0.8105,1.086,-0.8105,,,,,NTP,NTP
6847018,1,2,7.261,10.93,-7.261,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6852488,1,3,0.8514,0.6354,-0.8514,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6859801,1,2,3.814,7.477,-3.814,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6859813,1,2,3.814,7.457000000000002,-3.814,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6862603,1,2,1.4340000000000002,0.6063,-1.4340000000000002,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6862920,1,2,0.3781,0.3736,-0.3781,,,,,NTP,NTP
6863683,2,3,0.248,0.2506,-0.248,,,,,NTP,NTP
6864859,1,2,5.115,-7.261,-5.115,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6864885,1,2,5.122000000000001,21.97,-5.122000000000001,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6864891,1,2,-5.061,30.4,5.061,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6864893,1,2,5.129,17.6,-5.129,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6866228,1,2,3.78,2.526,-3.78,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6868952,1,3,1.853,1.757,-1.853,,,,,NTP,NTP
6877673,1,2,16.09,24.73,-16.09,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6878167,1,2,0.8438,1.121,-0.8438,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6889235,1,2,2.588,1.464,-2.588,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
6891998,1,2,0.4495,0.4721,-0.4495,,,,,NTP,NTP
6922690,1,2,0.4836,0.485,-0.4836,,,,,NTP,NTP
6933781,1,2,-25.53,36.15,25.53,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6934587,1,2,0.7793,0.9844,-0.7793,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6941075,1,3,189.1,-6.375,-189.1,,,,,NTP,NTP
6948480,1,2,23.71,-6.005,-23.71,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6949204,1,2,0.6,0.8681,-0.6,,,,,NTP,NTP
6950275,1,2,-5.122000000000001,6.151,5.122000000000001,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6952259,1,2,0.4768,0.4829,-0.4768,,,,,NTP,NTP
6956216,1,2,2.384,1.594,-2.384,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6962018,1,2,0.6094,0.4793,-0.6094,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6965758,1,2,0.5666,0.5353,-0.5666,,,,,NTP,NTP
6967278,1,2,70.92,57.67,-70.92,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
6973796,1,2,4.471,30.67,-4.471,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6974111,2,3,0.4708,0.3494,-0.4708,,,,,NTP,NTP
6974867,1,2,0.4471,0.3375,-0.4471,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
6976420,1,9,1.301,1.269,-1.301,,,,,NTP,NTP
7007169,1,2,3.692,4.234,-3.692,,,,,NTP,NTP
7019489,1,2,7.1560000000000015,8.01,-7.1560000000000015,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7021177,1,2,10.33,8.453,-10.33,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7022707,1,2,0.3094,0.2204,-0.3094,,,,,NTP,NTP
7023960,1,2,4.604,-6.505,-4.604,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7024511,1,2,-66.14,264.6,66.14,,,,,NTP,NTP
7024530,1,2,47.47,45.44,-47.47,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7024928,1,2,4.652,4.183,-4.652,,,,,NTP,NTP
7032001,2,8,25.92,-1.453,-25.92,,,,,NTP,NTP
7033135,1,9,-26.62,-1.008,26.62,,,,,NTP,NTP
7033135,2,3,25.79,-24.36,-25.79,,,,,NTP,NTP
7035274,1,2,0.5887,0.8105,-0.5887,,,,,NTP,NTP
7037540,1,2,7.152,8.126,-7.152,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7041856,1,2,2.965,1.11,-2.965,,,,,NTP,NTP
7045435,1,2,0.4723,0.2281,-0.4723,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
7049486,1,2,17.99,19.9,-17.99,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7051180,1,2,0.975,0.8344,-0.975,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
7051984,1,2,0.3344,-0.1531,-0.3344,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
7101676,1,2,0.2792,0.2833,-0.2792,,,,,NTP,NTP
7101828,1,2,8.85,30.56,-8.85,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7105574,1,2,-3.753,-3.365,3.753,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7107567,1,2,0.4,-0.1469,-0.4,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7109598,3,4,4.096,4.098,-4.096,,,,,NTP,NTP
7117003,1,2,-40.96,-32.37,40.96,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7121885,1,2,11.63,-1.934,-11.63,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7122259,1,2,12.56,-4.666,-12.56,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7122746,2,3,0.2958,0.4382,-0.2958,,,,,NTP,NTP
7125636,1,2,3.1830000000000003,0.8625,-3.1830000000000003,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7132542,1,2,48.89,2.05,-48.89,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7136958,1,2,10.91,20.75,-10.91,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7138446,1,4,0.4688,0.5636,-0.4688,,,,,NTP,NTP
7174617,1,2,0.8031,0.6281,-0.8031,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7175943,1,2,0.7113,0.7765,-0.7113,,,,,NTP,NTP
7177553,1,2,13.37,8.062999999999999,-13.37,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7177555,1,2,13.37,11.78,-13.37,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7186446,1,2,226.5,-102.3,-226.5,,,,,NTP,NTP
7186665,1,2,2.752,-1.025,-2.752,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7199010,1,2,0.4045,0.3824,-0.4045,,,,,NTP,NTP
7200102,1,2,4.988,10.19,-4.988,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7211759,5,6,1.355,1.355,-1.355,,,,,NTP,NTP
7212066,1,2,1.928,0.3292,-1.928,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7214090,1,2,0.2904,-0.1435,-0.2904,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7219906,1,2,-7.276,11.13,7.276,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7258024,1,3,-10.69,-1.846,10.69,,,,,NTP,NTP
7269881,1,2,0.3125,0.1594,-0.3125,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7270230,1,2,3.5010000000000003,3.822,-3.5010000000000003,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7271007,1,2,2.636,0.934,-2.636,,,,,NTP,NTP
7287391,1,2,2.142,1.275,-2.142,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7287786,1,3,2.631,2.622,-2.631,,,,,NTP,NTP
7289157,1,2,2.547,0.2583,-2.547,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7289165,1,3,2.563,0.9948,-2.563,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7294135,1,3,0.2125,0.2873,-0.2125,,,,,NTP,NTP
7295570,1,2,1.804,1.569,-1.804,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7300184,1,2,1.663,1.594,-1.663,,,,,NTP,NTP
7335713,1,2,0.5625,0.28800000000000003,-0.5625,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7335972,2,3,0.2923,0.1969,-0.2923,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7336754,1,2,6.178,-2.704,-6.178,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7344999,1,2,0.2458,0.2531,-0.2458,,,,,NTP,NTP
7352425,2,3,1.4980000000000002,1.526,-1.4980000000000002,,,,,NTP,NTP
7353970,1,2,101.8,42.67,-101.8,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7362696,1,2,2.141,1.288,-2.141,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7367559,1,2,1.539,-86.49,-1.539,,,,,NTP,NTP
7368103,1,2,1.09,0.3406,-1.09,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7369865,1,2,15.38,5.994,-15.38,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7373877,1,2,-6.416,2.513,6.416,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7376490,1,2,1.527,2.367,-1.527,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7377422,1,2,23.7,71.08,-23.7,,,,,NTP,NTP
7385500,1,2,2.603,2.5810000000000004,-2.603,,,,,NTP,NTP
7422883,1,2,6.183,0.6266,-6.183,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7428316,1,2,7.1560000000000015,-1.713,-7.1560000000000015,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7432476,1,2,0.4094,0.2094,-0.4094,,,,,NTP,NTP
7435780,1,2,0.4769,-0.2083,-0.4769,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7436177,1,2,9.084,-1.973,-9.084,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7449695,1,3,0.5635,0.561,-0.5635,,,,,NTP,NTP
7455624,1,2,0.5852,0.5821,-0.5852,,,,,NTP,NTP
7456521,1,2,155.1,30.16,-155.1,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7458697,1,3,-0.1781,0.5008,0.1781,,,,,NTP,NTP
7461607,2,3,0.5477,-0.1656,-0.5477,,,,,NTP,NTP
7461963,1,2,3.303,3.366,-3.303,,,,,NTP,NTP
7464205,1,2,3.726,2.536,-3.726,,,,,NTP,NTP
7467185,1,2,0.579,0.5958,-0.579,,,,,NTP,NTP
7467539,1,2,1.015,0.939,-1.015,,,,,NTP,NTP
7499407,3,4,0.6062,0.3234,-0.6062,,,,,NTP,NTP
7516354,1,2,0.4931,0.3,-0.4931,,,,,NTP,NTP
7516379,1,2,0.4792,0.2702,-0.4792,,,,,NTP,NTP
7516809,1,2,0.4844,0.2486,-0.4844,,,,,NTP,NTP
7532973,1,2,1.069,1.334,-1.069,CONFIRMED,,CERTIFIED FP,,PC,NTP
7533694,1,2,0.1788,0.2344,-0.1788,,,,,NTP,NTP
7537945,1,2,1.074,-0.5344,-1.074,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7541502,1,2,-9.141,33.08,9.141,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7543649,1,2,1.795,2.181,-1.795,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7547306,2,3,0.2691,0.3875,-0.2691,,,,,NTP,NTP
7549852,2,4,0.2811,0.3904,-0.2811,,,,,NTP,NTP
7552344,1,2,0.9917,-0.4469,-0.9917,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7582608,1,2,11.1,4.39,-11.1,,,,,NTP,NTP
7582608,3,4,1.621,1.485,-1.621,,,,,NTP,NTP
7582691,1,2,0.2625,0.3603,-0.2625,CANDIDATE,,POSSIBLE PLANET,,PC,NTP
7583437,1,2,0.3581,0.3588,-0.3581,,,,,NTP,NTP
7585445,1,2,0.4359,0.4878,-0.4359,,,,,NTP,NTP
7590723,1,2,0.4813,0.3753,-0.4813,,,,,NTP,NTP
7593110,1,2,1.768,1.6130000000000002,-1.768,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7597005,1,2,0.3483,-0.1469,-0.3483,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7598128,1,2,-9.542,-7.144,9.542,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7601917,1,3,1.348,1.4880000000000002,-1.348,,,,,NTP,NTP
7602070,1,2,3.262,7.318,-3.262,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7605600,1,2,1.664,0.8938,-1.664,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7620844,1,2,31.74,3.215,-31.74,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7621172,1,2,0.4225,0.4329,-0.4225,,,,,NTP,NTP
7622486,2,3,1.136,-0.4768,-1.136,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7624297,1,2,9.138,6.4570000000000025,-9.138,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7630417,1,2,0.5721,0.5653,-0.5721,,,,,NTP,NTP
7670617,1,2,15.2,2.1590000000000003,-15.2,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7677005,1,2,-7.826,7.2879999999999985,7.826,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7677005,5,8,1.005,114.2,-1.005,,,,,NTP,NTP
7677005,6,7,2.241,0.9844,-2.241,,,,,NTP,NTP
7679979,2,5,-2.983,-4.393,2.983,,,,,NTP,NTP
7681230,1,2,0.4095,0.2917,-0.4095,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7684873,1,2,1.497,0.3313,-1.497,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7685408,2,3,1.907,-1.158,-1.907,,,,,NTP,NTP
7685693,1,2,0.325,0.175,-0.325,,,,,NTP,NTP
7690855,1,2,0.7824,0.4833,-0.7824,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
7691527,1,2,2.196,3.115,-2.196,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7695093,1,2,2.019,2.327,-2.019,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7699056,1,2,0.4792,0.2728,-0.4792,,,,,NTP,NTP
7699056,3,4,0.4813,0.6697,-0.4813,,,,,NTP,NTP
7700033,1,2,0.3042,0.1767,-0.3042,,,,,NTP,NTP
7707736,1,2,0.7539,1.138,-0.7539,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
7708193,1,2,3.971,-0.7016,-3.971,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7708215,1,2,3.978,2.214,-3.978,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7749318,1,2,1.1840000000000002,0.974,-1.1840000000000002,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7750740,1,2,2.938,2.156,-2.938,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7751562,1,2,10.67,10.35,-10.67,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7751571,1,2,10.67,9.297,-10.67,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7755932,1,3,0.2748,0.2844,-0.2748,,,,,NTP,NTP
7758029,1,2,0.3315,0.3345,-0.3315,,,,,NTP,NTP
7761855,2,3,0.3125,0.1719,-0.3125,,,,,NTP,NTP
7765374,1,2,0.9876,1.3090000000000002,-0.9876,,,,,NTP,NTP
7767559,1,2,2.18,1.4169999999999998,-2.18,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7767733,1,2,10.71,-5.369,-10.71,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7768952,1,2,15.49,5.2810000000000015,-15.49,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7769072,1,2,0.3026,0.2063,-0.3026,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7770256,2,3,0.2632,0.2722,-0.2632,,,,,NTP,NTP
7770471,1,2,0.5953,0.2875,-0.5953,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7777372,1,2,0.8848,1.081,-0.8848,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7777397,1,2,2.6660000000000004,-0.4115,-2.6660000000000004,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7777416,1,2,2.438,0.6042,-2.438,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7778838,1,3,-1.335,3.542,1.335,,,,,NTP,NTP
7778980,2,3,0.3719,0.3761,-0.3719,,,,,NTP,NTP
7779942,1,2,-3.467,5.817,3.467,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7798259,1,2,0.8686,1.213,-0.8686,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7799701,1,3,18.43,-36.86,-18.43,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7800285,1,2,0.5365,0.4223,-0.5365,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7802136,1,2,4.88,7.2360000000000015,-4.88,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7812179,1,2,7.381,1.344,-7.381,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7821010,1,4,-5.728,1.328,5.728,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7830321,1,2,0.9813,1.515,-0.9813,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7830637,1,2,47.4,77.97,-47.4,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7830684,2,3,0.3208,0.3229,-0.3208,,,,,NTP,NTP
7831302,1,2,0.3375,0.2009,-0.3375,,,,,NTP,NTP
7834612,1,2,0.2701,0.3931,-0.2701,,,,,NTP,NTP
7838889,1,2,0.4989,0.5083,-0.4989,,,,,NTP,NTP
7838906,1,2,2.813,0.75,-2.813,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7839003,1,2,0.5177,0.5077,-0.5177,,,,,NTP,NTP
7840035,1,2,2.705,3.12,-2.705,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7841986,1,2,6.7010000000000005,7.519,-6.7010000000000005,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7846730,1,2,5.374,-0.6334,-5.374,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7847927,1,2,29.11,23.67,-29.11,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7848303,2,3,0.2603,0.3728,-0.2603,,,,,NTP,NTP
7866921,1,2,34.89,50.56,-34.89,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7877496,1,2,0.8615,1.15,-0.8615,CONFIRMED,,NOT EXAMINED,,PC,NTP
7877818,1,2,5.874,1.124,-5.874,,FALSE POSITIVE,,CERTIFIED FP,NTP,AFP
7877820,1,2,5.874,2.568,-5.874,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7877824,1,2,5.874,2.568,-5.874,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7886329,1,2,0.5569,0.2844,-0.5569,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7889486,1,2,5.655,5.057,-5.655,FALSE POSITIVE,FALSE POSITIVE,CERTIFIED FP,CERTIFIED FP,AFP,AFP
7890271,1,2,-1.73,3.031,1.73,,,,,NTP,NTP
7906739,1,2,7.087999999999999,1.35,-7.087999999999999,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7907476,2,5,20.57,-35.81,-20.57,,,,,NTP,NTP
7910148,1,2,2.123,0.2656,-2.123,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7914906,1,2,-0.2969,1.628,0.2969,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7938180,2,3,-0.9948,-0.9938,0.9948,,,,,NTP,NTP
7938883,1,2,0.4888,0.2438,-0.4888,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7940533,1,2,1.955,0.6586,-1.955,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7943535,1,2,2.8110000000000004,-0.2068,-2.8110000000000004,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7943602,1,2,-0.6062,7.356,0.6062,,,,,NTP,NTP
7950775,1,2,3.3,0.7938,-3.3,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7954278,1,2,0.3031,0.2281,-0.3031,CANDIDATE,,NOT EXAMINED,,NTP,NTP
7955301,1,2,7.915,1.492,-7.915,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7967100,1,2,0.9656,0.4867,-0.9656,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7972785,1,2,3.651,3.05,-3.651,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7974853,1,2,4.598,-1.635,-4.598,,,,,NTP,NTP
7975727,1,2,15.06,13.03,-15.06,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7976136,2,4,0.65,2.024,-0.65,,,,,NTP,NTP
7978226,1,2,0.7179,0.6451,-0.7179,,,,,NTP,NTP
7983108,1,2,0.3855,0.3855,-0.3855,,,,,NTP,NTP
7983320,1,2,0.6179,0.6052,-0.6179,,,,,NTP,NTP
7983756,1,2,2.721,2.173,-2.721,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7985167,1,2,0.6970000000000001,0.2958,-0.6970000000000001,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7985733,1,2,0.2696,0.3946,-0.2696,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7987749,1,2,6.981,6.819,-6.981,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
7988343,1,2,0.5781,-0.25,-0.5781,,,,,NTP,NTP
7988994,1,7,3.344,-0.3125,-3.344,,,,,NTP,NTP
7988994,3,4,0.4292,3.7,-0.4292,,,,,NTP,NTP
7989348,1,2,1.083,0.6343,-1.083,,,,,NTP,NTP
8008128,1,2,-3.637,-0.6334,3.637,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8009496,1,2,38.48,-76.96,-38.48,,,,,NTP,NTP
8009500,1,2,27.69,4.359,-27.69,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8018827,1,2,0.3958,0.4583,-0.3958,,,,,NTP,NTP
8019043,1,2,0.995,1.4340000000000002,-0.995,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8023317,1,3,10.91,2.983,-10.91,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8025357,1,2,2.088,1.878,-2.088,,,,,NTP,NTP
8038679,2,4,1.063,1.024,-1.063,,,,,NTP,NTP
8038731,1,2,64.53,4.638,-64.53,,,,,NTP,NTP
8042789,1,2,2.312,2.786,-2.312,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8043052,1,2,1.101,-0.2531,-1.101,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8043714,1,2,3.427,0.871,-3.427,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8043968,1,2,0.7691,0.5449,-0.7691,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8044608,1,2,-15.82,1.982,15.82,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8047283,1,2,0.3875,0.2786,-0.3875,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8052474,1,2,145.5,103.5,-145.5,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8074805,1,2,57.28,121.6,-57.28,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8081389,1,2,0.7424,0.3724,-0.7424,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8081482,1,2,1.41,1.846,-1.41,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8085273,1,2,0.2833,0.2933,-0.2833,,,,,NTP,NTP
8087269,1,2,0.3195,0.3125,-0.3195,,,,,NTP,NTP
8087649,1,2,0.4786,0.6724,-0.4786,,,,,NTP,NTP
8088354,1,2,1.45,1.206,-1.45,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8094140,1,2,0.3502,0.3531,-0.3502,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8095099,2,3,3.16,2.105,-3.16,,,,,NTP,NTP
8098728,1,2,10.38,12.42,-10.38,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8104030,1,2,32.6,-9.692,-32.6,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8106610,1,2,6.55,7.7810000000000015,-6.55,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8106973,1,2,207.7,-4.059,-207.7,,,,,NTP,NTP
8111381,1,2,1.113,0.2669,-1.113,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8111622,1,2,2.834,-3.853,-2.834,FALSE POSITIVE,,CERTIFIED FP,,AFP,NTP
8112039,1,2,-3.276,2.459,3.276,,,,,NTP,NTP
8123170,1,2,0.3493,0.3882,-0.3493,,,,,NTP,NTP
8123197,1,2,1.621,1.615,-1.621,,,,,NTP,NTP
